GROUP,IPAddress,IP_COUNTRY,IP_STATE,IPC_DISEASE_death,IPS_DISEASE,IPC_COVID,IPS_COVID,Participant_Sex,Age,Income,Ethnicity,Ethnicity_Other,BORN_COUNTRY,BC_DISEASE,BORN_STATE,BS_DISEASE,GROW_COUNTRY,GC_DISEASE,GROW_STATE,GS_DISEASE,RESIDE_COUNTRY,RC_DISEASE,RESIDE_STATE,RS_DISEASE,Employed,Independent_support,weekly_income,weekly_fhelp,weekly_expenses,weekly_goodlife,LRB1,LRB2,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,ATT_1,MacLadd1,MacLadd2,BarImp1,BarImp2,BarImp3,BarImp4,BarImp5,BarImp6,BarImp7,BarImp8,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,ATT_2,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,ATT_3_A,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15,ATT_3,COR_PVD1,COR_PVD2,COR_PVD3,COR_PVD4,COR_PVD5,COR_PVD6,COR_PVD7,COR_PVD8,COR_PVD9,COR_PVD10,COR_PVD11,COR_PVD12,COR_PVD13,COR_PVD14,COR_PVD15,CORexp1,CORexp2,CORexp3,CORexp4,CORexp9,CORexp10,CORexp11,CORexp12,CORexp13,CORexp14,CORexp15,CORexp16,CORexp17,CORexp18,CORexp19,CORexp20,CORexp21,CORexp22,CORexp23,CORexp24,CORexp25,CORexp26,CORexp27,CORexp28,CORexp29,CORexp30,CORexp31,mTurkCode,cov_intx,GENHEALTH,SOIR6rc,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,PVD3rc,PVD5rc,PVD11rc,PVD12rc,PVD13rc,PVD14rc,INFECTIABILITY_MEAN,GERM_AVERSION_MEAN,TOTAL_PVD,SEX_DISGUST,MORAL_DISGUST,PATH_DISGUST,TOTAL_INF,SEX,RC,US_RESIDE_COUNTRY,IN_RESIDE_COUNTRY,BR_RESIDE_COUNTRY,IT_RESIDE_COUNTRY,INUS,Density_km,filter_$,sexd_sex,pathd_sex,morald_sex
2,73.199.117.11,United States of America,New Jersey,36.9668162,50.5049655, , ,Female,25, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, , ,1,0,0,0
2,74.109.222.163,United States of America,Pennsylvania,36.9668162,45.21064114, , ,Female,25, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, ,178.0511823,1,0,0,0
2,24.56.240.43,United States of America,Washington,36.9668162,50.5049655, , ,Female,20, , , ,India,31.53097526, , ,Mexico,41.01197524, , ,Mexico,30.69775463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, ,72.90391023,1,0,0,0
2,108.195.92.66,United States of America,South Carolina,36.9668162,42.46398385, , ,Female,25, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Poor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,6,6,3,6,6,6,2,3,3,5,2,6,4,5,5,4,1,1,6,5,4,4,3,1,5,2,5,2, ,2,6,3,3,2,3,4,6,7,5,5,5,6,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,4,5,4.333333333,4.666666667,4.666666667,5,6,3,3,2,6,5,3.875,4.4375,3.571428571,3,4.285714286, ,0, ,0,0,0,0, , ,1,0,0,0
2,142.129.109.174,United States of America,California,36.9668162,27.5181819, , ,Female,32, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,8,8,1,7,1,4,2,0,4,0,0,1,0,0,0,3,2,0,0,0,2,1,1,1,0,0,1, ,5,3,2,2,6,5,6,3,2,4,6,6,6,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,9,2.666666667,8.333333333,4,5,6,2,2,2,2,5,3.428571429,3.375,3.401785714,.428571429,.857142857,1.285714286, ,0, ,0,0,0,0, , ,1,0,0,0
2,157.50.10.180,United States of America, ,36.9668162, , , ,Female,28, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,1,9,1,1,1,0,0,1,5,3,4,4,0,3,3,5,3,3,4,5,2,6,3,2,2,3, ,1,1,2,1,3,1,1,1,1,1,3,3,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,2,1,1,1.333333333,6,5,5,5,5,5,2.714285714,2.625,2.669642857,2.857142857,2.714285714,3.142857143, ,0, ,0,0,0,0, , ,1,0,0,0
2,172.11.141.167,United States of America,Florida,36.9668162,34.22888305, , ,Female,26, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,4,1,9,2,3,2,5,3,4,0,6,3,3,3,4,0,2,3,0,2,2,1,1,2,0,0,4, ,7,2,2,2,3,1,3,1,3,1,3,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,1,1.333333333,2,2.333333333,1.888888889,6,5,5,7,6,6,3.285714286,4.25,3.767857143,2.428571429,1.285714286,3.142857143, ,0, ,0,0,0,0, , ,1,0,0,0
2,173.17.132.185,United States of America,Alabama,36.9668162,49.98437694, , ,Female,29, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,5,2,6,7,5,5,1,3,5,2,0,4,3,1,5,5,3,5,2,2,4,3,6,6,4,3,5, ,7,5,6,7,5,3,6,5,4,4,7,5,7,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,4,1.666666667,3.666666667,5.666666667,3.666666667,2,3,1,3,1,4,3.857142857,4.25,4.053571429,2.571428571,2.857142857,4.857142857, ,0, ,0,0,0,0, , ,1,0,0,0
2,174.17.231.164,United States of America,Arizona,36.9668162,29.13574858, , ,Female,46, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,6,1,1,9,2,2,2,4,6,6,6,3,3,1,3,6,4,2,2,3,2,6,1,5,3,3,3,6, ,7,2,7,7,7,4,4,2,6,4,7,7,2,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,3,1,2,2,1,1,1,1,6,1,2.142857143,4.5,3.321428571,3.428571429,3.142857143,4.571428571, ,0, ,0,0,0,0, , ,1,0,0,0
2,174.63.83.0,United States of America,Massachusetts,36.9668162,44.63449512, , ,Female,33, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,9,2,1,3,2,2,1,2,4,2,1,3,5,1,1,2,2,3,4,0,3,2,2,5,4,3,1, ,3,3,1,1,3,2,1,2,1,1,3,3,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,9,3,6.666666667,2.333333333,4,7,5,5,5,6,5,3.285714286,3.25,3.267857143,1.571428571,2.857142857,2.857142857, ,0, ,0,0,0,0, , ,1,0,0,0
2,176.199.208.42,United States of America, ,36.9668162, , , ,Female,22, , , ,India,30.99142959, , ,Viet Nam,25.13172827, , ,Germany,38.01728057, , , , , , , , , , , , , , , , , , , , ,Good,9,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,3,2,1,4,2,3,4,1,1,1,1,4,2,2,2,4,2,4,5,5,5,5,4,5, ,4,3,6,3,6,4,3,2,5,2,3,5,6,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,8,2,4,2,2.666666667,2,2,5,3,2,3,2.714285714,3.375,3.044642857,2.428571429,3.571428571,3.428571429,5.666666667,0, ,0,0,0,0, , ,1,0,0,0
2,206.217.9.166,United States of America,Wyoming,36.9668162,34.19891418, , ,Female,49, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,6,2,8,2,1,1,5,5,6,4,1,5,4,2,3,4,1,4,5,1,3,4,5,5,5,3,6, ,6,6,5,6,2,1,6,4,1,2,7,4,3,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,2,2.333333333,3.333333333,1.333333333,2.333333333,3,6,1,4,5,6,4.142857143,4.375,4.258928571,2.571428571,4.428571429,4.571428571, ,0, ,0,0,0,0, , ,1,0,0,0
2,23.124.66.92,United States of America,Alabama,36.9668162,49.98437694, , ,Female,27, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3,9,6,2,1,1,1,2,1,5,4,0,2,1,0,2,4,2,3,1,1,3,1,4,5,1,1,5, ,7,1,2,7,4,1,4,1,1,2,5,3,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,8,2,7.666666667,1,3.555555556,6,4,3,5,3,6,2.857142857,4.125,3.491071429,1.285714286,2,3.571428571, ,0, ,0,0,0,0, , ,1,0,0,0
2,47.146.145.46,United States of America,California,36.9668162,27.5181819, , ,Female,45, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,5,1,9,1,1,1,2,4,6,2,5,6,0,6,6,2,4,5,2,6,6,0,6,4,0,6,6, ,7,1,1,7,7,1,5,1,5,1,7,1,7,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,1,1.666666667,2.333333333,1,1.666666667,7,1,1,7,1,7,2.714285714,5,3.857142857,5.285714286,1.142857143,5.571428571, ,0, ,0,0,0,0, , ,1,0,0,0
2,47.152.251.26,United States of America,California,36.9668162,27.5181819, , ,Female,26, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Fair, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,5,4,6,4,5,4,1,2,5,4,2,4,3,2,3,4,2,1,2,3,2,3,1,3,2,4,3, ,4,5,5,5,6,2,4,3,3,5,6,4,3,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,4,1.333333333,4.333333333,4.333333333,3.333333333,3,2,2,4,5,3,3.428571429,3.625,3.526785714,2.285714286,2.714285714,3, ,0, ,0,0,0,0, , ,1,0,0,0
2,68.58.54.117,United States of America,Indiana,36.9668162,38.15633562, , ,Female,33, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,9,5,5,1,1,1,0,5,6,0,3,6,0,2,5,0,2,6,0,3,6,0,6,6,0,3,6, ,7,2,4,7,5,1,7,4,2,2,7,4,5,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,5,1.333333333,6.333333333,1,2.888888889,4,3,1,4,3,4,2.857142857,4.625,3.741071429,3.428571429,0,5.857142857, ,0, ,0,0,0,0, , ,1,0,0,0
2,68.60.61.162,United States of America,Michigan,36.9668162,37.06865106, , ,Female,32, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,6,5,2,2,2,2,0,5,4,1,4,6,0,2,5,1,4,3,1,4,4,1,2,3,1,2,4, ,7,3,6,5,5,2,5,3,2,3,7,5,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,8,2,6.333333333,2,3.444444444,2,3,1,3,2,4,3,3.75,3.375,3.285714286,.714285714,4.142857143, ,0, ,0,0,0,0, , ,1,0,0,0
2,68.9.67.200,United States of America,Rhode Island,36.9668162,41.06377228, , ,Female,41, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,5,2,1,8,2,1,1,0,5,2,2,3,2,2,2,4,5,4,6,3,6,6,3,6,4,1,6,2, ,7,4,2,7,6,2,1,3,1,5,2,6,7,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,2,3.333333333,1.666666667,1.333333333,2.111111111,6,2,6,2,1,2,2.857142857,3.875,3.366071429,4.571428571,2.285714286,3.714285714, ,0, ,0,0,0,0, , ,1,0,0,0
2,68.96.100.169,United States of America,Nevada,36.9668162,36.77993598, , ,Female,37, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Excellent, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,1,1,1,9,3,3,3,6,6,6,6,0,6,6,0,3,6,3,6,6,6,6,6,6,6,6,6,0, ,7,2,7,7,2,1,2,2,2,2,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,1,2,1,3,2,1,6,7,6,6,7,3.714285714,4.125,3.919642857,3.857142857,6,4.714285714, ,0, ,0,0,0,0, , ,1,0,0,0
2,70.80.189.233,United States of America, ,36.9668162, , , ,Female,23, , , ,India,27.93253327, , ,Canada,30.01280816, , ,Canada,32.39614681, , , , , , , , , , , , , , , , , , , , ,Good,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,9,9,1,8,8,8,0,2,2,6,0,2,0,0,2,6,1,4,6,0,2,6,6,6,2,0,6, ,7,4,1,1,7,1,1,7,1,5,1,7,5,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,9,1,9,8,6,7,1,7,1,3,1,2.857142857,3.5,3.178571429,1.285714286,3.714285714,3.428571429,0,0, ,0,0,0,0, , ,1,0,0,0
2,71.13.20.156,United States of America,Wisconsin,36.9668162,32.07256128, , ,Female,45, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,1,1,1,9,1,1,1,4,6,6,5,0,6,4,4,6,4,6,4,6,6,5,5,6,6,4,0,6, ,7,5,7,7,5,5,5,5,1,4,7,7,7,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,2,1,1,1.333333333,1,3,1,1,1,5,4,3,3.5,4,4.571428571,5.571428571, ,0, ,0,0,0,0, , ,1,0,0,0
2,71.200.38.241,United States of America,Delaware,36.9668162,40.15121703, , ,Female,39, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,1,8,1,1,1,2,3,5,2,1,2,2,6,4,2,5,1,3,4,4,2,6,1,2,4,5, ,5,3,7,7,5,1,1,2,1,2,1,5,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,2,1.666666667,1.666666667,1,1.444444444,1,3,7,3,7,4,2.571428571,3.75,3.160714286,4.142857143,2.142857143,3.142857143, ,0, ,0,0,0,0, , ,1,0,0,0
2,72.51.83.43,United States of America, ,36.9668162, , , ,Female,26, , , ,India,60.86111358, , ,Grenada,72.33218461, , ,Grenada,87.73646985, , , , , , , , , , , , , , , , , , , , ,Very good,65, ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,9,1,2,9,5,1,3,3,2,6,0,2,0,0,3,6,0,6,6,6,6,2,6,2,4,0,6, ,7,3,7,7,6,2,7,5,1,2,7,7,6,6,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,8,1.666666667,6,5,4.222222222,1,2,1,1,2,2,2.428571429,3.75,3.089285714,2.142857143,3.857142857,3.857142857,53.5,0, ,0,0,0,0, , ,1,0,0,0
2,144.163.99.250,United States of America,Alabama,36.9668162,49.98437694, , ,Female,24, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Good,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,6,1,8,1,1,1,5,4,6,6,3,2,3,2,2,6,3,6,0,3,4,5,6,6,4,5,6, ,7,3,2,2,3,1,6,4,1,1,3,3,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,2,2.333333333,3,1,2.111111111,6,5,5,5,5,5,3.428571429,4.125,3.776785714,3.714285714,4.142857143,4.571428571,1.666666667,0, ,0,0,0,0, ,60.2247658,1,0,0,0
2,108.206.116.217,United States of America,California,36.9668162,27.5181819, , ,Female,24, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, , ,1,0,0,0
2,99.203.10.71,United States of America,California,36.9668162,27.5181819, , ,Female,21, , , ,India,22.52085825, , ,Algeria,29.44453967, , ,Algeria,17.89967834, , , , , , , , , , , , , , , , , , , , ,Good,48,47,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,9,1,1,1,6,6,6,6,3,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6, ,7,4,7,7,7,1,7,1,1,1,4,7,7,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,1.666666667,1,1,1.222222222,1,1,4,1,1,1,1.428571429,4,2.714285714,5.142857143,6,6,47.66666667,0, ,0,0,0,0, , ,1,0,0,0
2,99.203.11.200,United States of America,California,36.9668162,27.5181819, , ,Female,21, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, , ,1,0,0,0
2,170.223.207.38,United States of America,Massachusetts,36.9668162,44.63449512, , ,Female,24, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, ,555.7778424,1,0,0,0
2,170.250.217.248,United States of America,Florida,36.9668162,34.22888305, , ,Female,24, , , ,India,27.1262194, , ,Canada,31.4769678, , ,Canada,32.39614681, , , , , , , , , , , , , , , , , , , , ,Good,30,7,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,6,5,4,6,3,1,3,3,1,2,4,1,4,0,3,3,2,3,3,3,4,5,5,4,4,4,3,2, ,7,2,7,4,3,2,5,3,5,2,6,6,7,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,4,5,4.333333333,2.333333333,3.888888889,1,5,2,2,1,4,2.857142857,3.625,3.241071429,2.714285714,3,3.285714286,16.33333333,0, ,0,0,0,0, ,254.840863,1,0,0,0
2,99.1.172.193,United States of America,Georgia,36.9668162,39.51985244, , ,Female,26, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0, ,115.9928079,1,0,0,0
2,71.188.87.239,United States of America,New Jersey,36.9668162,39.69892957, , ,Female,20, , , ,India,16.58051529, , ,Turkey,43.35982102, , ,Turkey,18.05007939, , , , , , , , , , , , , , , , , , , , ,Good,25,0,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,7,8,9,9,2,9,8,9,5,0,6,6,0,4,0,0,6,3,4,6,5,0,6,2,6,6,5,0,5, ,5,5,2,7,6,4,2,6,2,5,1,6,4,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,8,7.666666667,8.666666667,8.666666667,8.333333333,6,2,7,2,4,2,3.714285714,4.375,4.044642857,1.428571429,3.714285714,5.571428571,14,0, ,0,0,0,0, , ,1,0,0,0
2,75.161.111.244,United States of America,New Mexico,36.9668162,34.30105211, , ,Female,26, , , ,India, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Very good,31,20,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,9,3,4,2,3,5,1,0,4,6,0,5,3,0,2,3,1,5,3,1,6,6,4,3,2,0,6, ,7,2,6,7,2,1,7,1,5,1,7,2,7,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,6,1.666666667,6,3.333333333,3.666666667,2,6,1,6,1,7,3.428571429,4.375,3.901785714,.857142857,3.428571429,4.428571429,17,0, ,0,0,0,0, ,10.7404486,1,0,0,0
2,172.58.139.234,United States of America,Illinois,36.9668162,39.83849444, , ,Female,24, , , ,India,61.7344378, , ,United Kingdom of Great Britain and Northern Ireland,81.24201199, , ,United Kingdom of Great Britain and Northern Ireland,60.13716815, , , , , , , , , , , , , , , , , , , , ,Very good,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,4,4,4,5,4,4,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3, ,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,6,2,4.666666667,4.333333333,3.666666667,4,4,4,3,4,4,3.714285714,4,3.857142857,2.857142857,2.714285714,2.857142857,3,0, ,0,0,0,0, ,141.6880933,1,0,0,0
2,174.219.0.134,United States of America,Minnesota,36.9668162,26.31897941, , ,Female,21, , , ,India,119.9895939, , ,Bangladesh,219.6827434, , ,Bangladesh,74.43816387, , , , , , , , , , , , , , , , , , , , ,Fair,36,10,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,9,6,4,4,2,3,5,2,3,6,0,1,6,0,2,6,1,4,6,2,3,5,6,6,6,0,6, ,6,6,7,7,7,5,7,6,2,6,7,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,6,2.333333333,7,3,4.111111111,1,1,1,2,2,2,4,4,4,1.571428571,5.714285714,3.571428571,34,0, ,0,0,0,0, ,44.48543258,1,0,0,0
